GENESIS-Tabelle: Temporär
Steuereinnahmen: Bundesländer, Quartale, Steuerarten vor der;;;
Steuerverteilung;;;
Statistik über das Steueraufkommen;;;
Steuereinnahmen (Tsd. EUR);;;
;;;Steuerarten vor der Steuerverteilung
;;;Biersteuer
Bremen;2013;3. Quartal;5439
Bremen;2013;4. Quartal;3716
Bremen;2014;1. Quartal;3713
Bremen;2014;2. Quartal;4545
Bremen;2014;3. Quartal;3814
Bremen;2014;4. Quartal;5068
Bremen;2015;1. Quartal;3544
Bremen;2015;2. Quartal;5306
Bremen;2015;3. Quartal;5862
Bremen;2015;4. Quartal;2956
Bremen;2016;1. Quartal;4114
Bremen;2016;2. Quartal;5380
Bremen;2016;3. Quartal;...
Bremen;2016;4. Quartal;...
Hamburg;1999;1. Quartal;5412
Hamburg;1999;2. Quartal;7163
Hamburg;1999;3. Quartal;7238
Hamburg;1999;4. Quartal;6089
Hamburg;2000;1. Quartal;5447
Hamburg;2000;2. Quartal;6549
Hamburg;2000;3. Quartal;6230
Hamburg;2000;4. Quartal;5377
Hamburg;2001;1. Quartal;4509
Hamburg;2001;2. Quartal;6193
Hamburg;2001;3. Quartal;6297
Hamburg;2001;4. Quartal;4636
Hamburg;2002;1. Quartal;4081
Hamburg;2002;2. Quartal;5365
Hamburg;2002;3. Quartal;5898
Hamburg;2002;4. Quartal;4671
Hamburg;2003;1. Quartal;3132
Hamburg;2003;2. Quartal;3855
Hamburg;2003;3. Quartal;4032
Hamburg;2003;4. Quartal;2990
Hamburg;2004;1. Quartal;2954
Hamburg;2004;2. Quartal;4063
Hamburg;2004;3. Quartal;5960
Hamburg;2004;4. Quartal;4905
Hamburg;2005;1. Quartal;4350
Hamburg;2005;2. Quartal;5392
Hamburg;2005;3. Quartal;5821
Hamburg;2005;4. Quartal;4814
Hamburg;2006;1. Quartal;3942
Hamburg;2006;2. Quartal;5443
Hamburg;2006;3. Quartal;6395
Hamburg;2006;4. Quartal;5182
Hamburg;2007;1. Quartal;3850
Hamburg;2007;2. Quartal;6138
Hamburg;2007;3. Quartal;6223
Hamburg;2007;4. Quartal;4847
Hamburg;2008;1. Quartal;4143
Hamburg;2008;2. Quartal;3738
Hamburg;2008;3. Quartal;3173
Hamburg;2008;4. Quartal;2535
Hamburg;2009;1. Quartal;2365
Hamburg;2009;2. Quartal;3135
Hamburg;2009;3. Quartal;3071
Hamburg;2009;4. Quartal;2648
Hamburg;2010;1. Quartal;2276
Hamburg;2010;2. Quartal;2941
Hamburg;2010;3. Quartal;3026
Hamburg;2010;4. Quartal;2624
Hamburg;2011;1. Quartal;2236
Hamburg;2011;2. Quartal;3016
Hamburg;2011;3. Quartal;3166
Hamburg;2011;4. Quartal;2737
Hamburg;2012;1. Quartal;2569
Hamburg;2012;2. Quartal;3066
Hamburg;2012;3. Quartal;3436
Hamburg;2012;4. Quartal;2810
Hamburg;2013;1. Quartal;2175
Hamburg;2013;2. Quartal;2613
Hamburg;2013;3. Quartal;2715
Hamburg;2013;4. Quartal;2376
Hamburg;2014;1. Quartal;2181
Hamburg;2014;2. Quartal;2686
Hamburg;2014;3. Quartal;2704
Hamburg;2014;4. Quartal;2271
Hamburg;2015;1. Quartal;2232
Hamburg;2015;2. Quartal;2234
Hamburg;2015;3. Quartal;2842
Hamburg;2015;4. Quartal;2874
Hamburg;2016;1. Quartal;2665
Hamburg;2016;2. Quartal;3304
Hamburg;2016;3. Quartal;...
Hamburg;2016;4. Quartal;...
Hessen;1999;1. Quartal;9234
Hessen;1999;2. Quartal;10075
Hessen;1999;3. Quartal;10819
Hessen;1999;4. Quartal;9020
Hessen;2000;1. Quartal;8457
Hessen;2000;2. Quartal;9947
Hessen;2000;3. Quartal;10060
Hessen;2000;4. Quartal;8283
Hessen;2001;1. Quartal;7780
Hessen;2001;2. Quartal;8824
Hessen;2001;3. Quartal;9244
Hessen;2001;4. Quartal;7054
Hessen;2002;1. Quartal;6792
Hessen;2002;2. Quartal;7764
Hessen;2002;3. Quartal;8225
Hessen;2002;4. Quartal;6516
Hessen;2003;1. Quartal;6060
Hessen;2003;2. Quartal;7227
Hessen;2003;3. Quartal;8678
Hessen;2003;4. Quartal;6688
Hessen;2004;1. Quartal;6510
Hessen;2004;2. Quartal;7175
Hessen;2004;3. Quartal;8024
Hessen;2004;4. Quartal;6446
Hessen;2005;1. Quartal;5930
Hessen;2005;2. Quartal;6958
Hessen;2005;3. Quartal;7303
Hessen;2005;4. Quartal;6206
Hessen;2006;1. Quartal;5890
Hessen;2006;2. Quartal;6859
Hessen;2006;3. Quartal;8085
Hessen;2006;4. Quartal;6458
Hessen;2007;1. Quartal;6174
